reporting_organisation,funding_source,project_status,governorate,district,sub_district,community,neighbourhood,camp_name,admin1pcode,admin2pcode,admin3pcode,admin4pcode,neighbourhood_pcode,location_pcode,location_other,village_camps,latitude_y,longitude_x,cluster,response_type,families,female_headed_hh,beneficiaries,men_18_60,women_18_60,boys_18,girls_18,elderly_males_60,elderly_females_60,idps,host_communities,returnees,pwds,previously_assisted,newly_assisted,conditionality,restrictions,cash_delivery_mechanism,voucher_delivery_mechanism,currency,transfer_value,transfer_frequency,num_payments,fx_rate,total_value_per_hh,total_usd,targeting_criteria,start_date,distribution_date,comments,month_of_activity,abbreviation,implementing_partner,activity,source
GOAL,BHA,Completed,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,NA,SY07,SY0700,SY070005,C3949,NA,NA,NA,NA,36.108118,36.69463,Multipurpose - One time,NA,119,NA,595,159,184,135,117,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,17850,Blanket,2023-03-08,2023-03-08,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Idleb,Idleb,Maaret Tamsrin,Hazano,NA,NA,SY07,SY0700,SY070005,C3944,NA,NA,NA,NA,36.089778,36.713577,Multipurpose - One time,NA,97,NA,485,130,150,110,95,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,14550,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Idleb,Idleb,Maaret Tamsrin,Kelly,NA,NA,SY07,SY0700,SY070005,C3949,NA,NA,NA,NA,36.108118,36.69463,Multipurpose - One time,NA,128,NA,640,171,198,145,126,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,19200,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Idleb,Harim,Harim,Harim,NA,NA,SY07,SY0703,SY070300,C4115,NA,NA,NA,NA,36.212594,36.520746,Multipurpose - One time,NA,334,NA,1670,446,518,379,327,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,50100,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Idleb,Harim,Salqin,Azmarin,NA,NA,SY07,SY0703,SY070302,C4143,NA,NA,NA,NA,36.055985,36.401422,Multipurpose - One time,NA,5,NA,25,7,8,6,4,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,750,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Jandairis,Jum Afrin,NA,NA,SY02,SY0203,SY020302,C1421,NA,NA,NA,NA,36.451901,36.713316,Multipurpose - One time,NA,51,NA,255,68,79,58,50,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,7650,Blanket,2023-03-05,2023-03-05,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Jandairis,Sheikh Abel Rahman,NA,NA,SY02,SY0203,SY020302,C1419,NA,NA,NA,NA,36.431499,36.763546,Multipurpose - One time,NA,49,NA,245,65,76,56,48,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,7350,Blanket,2023-03-05,2023-03-05,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,Kourtek / كورتك,SY02,SY0203,SY020304,C1520,NA,CP001674,NA,NA,36.578595,36.929945,Multipurpose - One time,NA,101,NA,505,135,157,115,98,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,15150,Blanket,2023-03-05,2023-03-05,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,Kourtek / كورتك,SY02,SY0203,SY020304,C1520,NA,CP001674,NA,NA,36.578595,36.929945,Multipurpose - One time,NA,20,NA,100,27,31,23,19,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,3000,Blanket,2023-03-06,2023-03-06,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,Kourtek / كورتك,SY02,SY0203,SY020304,C1520,NA,CP001674,NA,NA,36.578595,36.929945,Multipurpose - One time,NA,192,NA,960,256,298,218,188,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,28800,Blanket,2023-03-06,2023-03-06,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Jandairis,Jum Afrin,NA,NA,SY02,SY0203,SY020302,C1421,NA,NA,NA,NA,36.451901,36.713316,Multipurpose - One time,NA,8,NA,40,11,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1200,Blanket,2023-03-06,2023-03-06,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Jandairis,Koran Jandris,NA,NA,SY02,SY0203,SY020302,C1447,NA,NA,NA,NA,36.43962,36.673392,Multipurpose - One time,NA,99,NA,495,132,153,112,98,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,14850,Blanket,2023-03-06,2023-03-06,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,Kourtek / كورتك,SY02,SY0203,SY020304,C1520,NA,CP001674,NA,NA,36.578595,36.929945,Multipurpose - One time,NA,6,NA,30,8,9,7,6,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,900,Blanket,2023-03-07,2023-03-07,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,Kourtek / كورتك,SY02,SY0203,SY020304,C1520,NA,CP001674,NA,NA,36.578595,36.929945,Multipurpose - One time,NA,90,NA,450,120,139,102,89,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,13500,Blanket,2023-03-07,2023-03-07,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Tal Elosud,NA,NA,SY02,SY0203,SY020304,C1498,NA,NA,Salit Alsalam / صالة السلام,NA,36.554592,36.894931,Multipurpose - One time,NA,26,NA,130,35,40,30,25,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,3900,Blanket,2023-03-07,2023-03-07,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qatmet Efrin,NA,NA,SY02,SY0203,SY020304,C1524,NA,NA,Al wadi Camp/ مخيم الوادي,NA,36.587216,36.963116,Multipurpose - One time,NA,42,NA,210,56,65,48,41,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,6300,Blanket,2023-03-07,2023-03-07,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qatmet Efrin,NA,NA,SY02,SY0203,SY020304,C1524,NA,NA,Oreem (rajiein) Camp,NA,36.587216,36.963116,Multipurpose - One time,NA,115,NA,575,154,178,131,112,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,17250,Blanket,2023-03-07,2023-03-07,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Tal Elosud,NA,NA,SY02,SY0203,SY020304,C1498,NA,NA,Alamal Camp / مخيم الامل,NA,36.554592,36.894931,Multipurpose - One time,NA,59,NA,295,79,91,67,58,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,8850,Blanket,2023-03-08,2023-03-08,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Tal Elosud,NA,مطعم الجبل قره تبة / Aljabal Kira Tabeh,SY02,SY0203,SY020304,C1498,NA,CP001859,NA,NA,36.554592,36.894931,Multipurpose - One time,NA,43,NA,215,57,67,49,42,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,6450,Blanket,2023-03-08,2023-03-08,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qatmet Efrin,NA,NA,SY02,SY0203,SY020304,C1524,NA,NA,almazraea Camp/ مخيم المزرعة,NA,36.587216,36.963116,Multipurpose - One time,NA,41,NA,205,55,64,47,39,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,6150,Blanket,2023-03-08,2023-03-08,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qatmet Efrin,NA,Hirsh Qatmah Tehtani/ حرش قاطمة تحتاني,SY02,SY0203,SY020304,C1524,NA,CP001700,NA,NA,36.587216,36.963116,Multipurpose - One time,NA,67,NA,335,89,104,76,66,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,10050,Blanket,2023-03-08,2023-03-08,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Tal Elosud,NA,NA,SY02,SY0203,SY020304,C1498,NA,NA,Salit Alsalam / صالة السلام,NA,36.554592,36.894931,Multipurpose - One time,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,Blanket,2023-03-08,2023-03-08,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,Kourtek / كورتك,SY02,SY0203,SY020304,C1520,NA,CP001674,Albalata camp,NA,36.578595,36.929945,Multipurpose - One time,NA,2,NA,10,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,300,Blanket,2023-03-08,2023-03-08,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Tal Elosud,NA,NA,SY02,SY0203,SY020304,C1498,NA,NA,Alamal Camp / مخيم الامل,NA,36.554592,36.894931,Multipurpose - One time,NA,9,NA,45,12,14,10,9,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1350,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Tal Elosud,NA,مطعم الجبل قره تبة / Aljabal Kira Tabeh,SY02,SY0203,SY020304,C1498,NA,CP001859,NA,NA,36.554592,36.894931,Multipurpose - One time,NA,3,NA,15,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,450,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qatmet Efrin,NA,NA,SY02,SY0203,SY020304,C1524,NA,NA,almazraea Camp/ مخيم المزرعة,NA,36.587216,36.963116,Multipurpose - One time,NA,3,NA,15,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,450,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Tal Elosud,NA,NA,SY02,SY0203,SY020304,C1498,NA,NA,Alsatur Camp / مخيم الساطور,NA,36.554592,36.894931,Multipurpose - One time,NA,77,NA,385,103,119,87,76,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,11550,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qastal Jend,NA,حرش قسطل جندو/ Hirsh Kastak Jundo,SY02,SY0203,SY020304,C1521,NA,CP001850,Altawun 1 Camp/ مخيم التعاون 1,NA,36.632044,37.017854,Multipurpose - One time,NA,53,NA,265,71,82,60,52,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,7950,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qastal Jend,NA,حرش قسطل جندو/ Hirsh Kastak Jundo,SY02,SY0203,SY020304,C1521,NA,CP001850,Altawun 2 Camp/ مخيم التعاون 2,NA,36.632044,37.017854,Multipurpose - One time,NA,9,NA,45,12,14,10,9,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1350,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Tal Elosud,NA,Diyar  / ديار,SY02,SY0203,SY020304,C1498,NA,CP000871,NA,NA,36.554592,36.894931,Multipurpose - One time,NA,26,NA,130,35,40,30,25,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,3900,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Tal Elosud,NA,Amad / أمد,SY02,SY0203,SY020304,C1498,NA,CP001447,NA,NA,36.554592,36.894931,Multipurpose - One time,NA,20,NA,100,27,31,23,19,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,3000,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qatmet Efrin,NA,NA,SY02,SY0203,SY020304,C1524,NA,NA,Saraqib Camp/ مخيم سراقب,NA,36.587216,36.963116,Multipurpose - One time,NA,71,NA,355,95,110,81,69,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,10650,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Tal Elosud,NA,Alshat 2/ الشط2,SY02,SY0203,SY020304,C1498,NA,CP001858,NA,NA,36.554592,36.894931,Multipurpose - One time,NA,53,NA,265,71,82,60,52,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,7950,Blanket,2023-03-09,2023-03-09,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Kafr Janna,NA,NA,SY02,SY0203,SY020304,C1518,NA,NA,Hadaj/ هداج,NA,36.584073,36.949674,Multipurpose - One time,NA,63,NA,315,84,98,72,61,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,9450,Blanket,2023-03-12,2023-03-12,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qastal Jend,NA,حرش قسطل جندو/ Hirsh Kastak Jundo,SY02,SY0203,SY020304,C1521,NA,CP001850,Altawun 1 Camp/ مخيم التعاون 1,NA,36.632044,37.017854,Multipurpose - One time,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,Blanket,2023-03-12,2023-03-12,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Sharan (Sharan),NA,NA,SY02,SY0203,SY020304,C1497,NA,NA,Human Village/ القرية الإنسانية,NA,36.621308,36.9416,Multipurpose - One time,NA,149,NA,745,199,231,169,146,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,22350,Blanket,2023-03-12,2023-03-12,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Kafr Janna,NA,Salat Almukhtar / صالة المختار,SY02,SY0203,SY020304,C1518,NA,CP001445,NA,NA,36.584073,36.949674,Multipurpose - One time,NA,37,NA,185,49,57,42,37,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,5550,Blanket,2023-03-12,2023-03-12,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Kafr Janna,NA,NA,SY02,SY0203,SY020304,C1518,NA,NA,Kafar Jana 2 Camp,NA,36.584073,36.949674,Multipurpose - One time,NA,56,NA,280,75,87,64,54,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,8400,Blanket,2023-03-12,2023-03-12,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Kafr Janna,NA,NA,SY02,SY0203,SY020304,C1518,NA,NA,Janib Habat Albaraka Camp,NA,36.584073,36.949674,Multipurpose - One time,NA,75,NA,375,100,116,85,74,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,11250,Blanket,2023-03-12,2023-03-12,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Kafr Janna,NA,Salit Media / صالة ميديا,SY02,SY0203,SY020304,C1518,NA,CP001954,NA,NA,36.584073,36.949674,Multipurpose - One time,NA,5,NA,25,7,8,6,4,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,750,Blanket,2023-03-12,2023-03-12,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Afrin,Hawa (Afrin),NA,marrak Qibar / مقابل مفرق قيبار,SY02,SY0203,SY020300,C1362,NA,CP001832,Qibar Camp ,NA,36.523217,36.911209,Multipurpose - One time,NA,158,NA,790,211,245,179,155,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,23700,Blanket,2023-03-13,2023-03-13,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,NA,SY02,SY0203,SY020304,C1520,NA,NA,Aljasem Camp,NA,36.578595,36.929945,Multipurpose - One time,NA,53,NA,265,71,82,60,52,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,7950,Blanket,2023-03-13,2023-03-13,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,NA,SY02,SY0203,SY020304,C1520,NA,NA,Zahrit Alrabie Camp,NA,36.578595,36.929945,Multipurpose - One time,NA,26,NA,130,35,40,30,25,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,3900,Blanket,2023-03-13,2023-03-13,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,NA,SY02,SY0203,SY020304,C1520,NA,NA,Masbanah Khalil Camp,NA,36.578595,36.929945,Multipurpose - One time,NA,12,NA,60,16,19,14,11,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,1800,Blanket,2023-03-13,2023-03-13,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Sharan (Sharan),NA,NA,SY02,SY0203,SY020304,C1497,NA,NA,Human Village/ القرية الإنسانية,NA,36.621308,36.9416,Multipurpose - One time,NA,2,NA,10,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,300,Blanket,2023-03-13,2023-03-13,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Doha (Sharan),NA,Matenly Baydar/ ماتنلي بيدر,SY02,SY0203,SY020304,C1515,NA,CP001662,Albaydr Camp,NA,36.595739,36.930648,Multipurpose - One time,NA,46,NA,230,61,71,52,46,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,6900,Blanket,2023-03-14,2023-03-14,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,NA,SY02,SY0203,SY020304,C1520,NA,NA,Bawabet Afrin Camp,NA,36.578595,36.929945,Multipurpose - One time,NA,93,NA,465,124,144,106,91,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,13950,Blanket,2023-03-14,2023-03-14,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,Zeyarat hanan / زيارة حنان,SY02,SY0203,SY020304,C1520,NA,CP001446,NA,NA,36.578595,36.929945,Multipurpose - One time,NA,94,NA,470,126,146,107,91,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,14100,Blanket,2023-03-14,2023-03-14,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Big Hallubi,NA,NA,SY02,SY0203,SY020304,C1504,NA,NA,Alamanos Camp,NA,36.620309,36.880468,Multipurpose - One time,NA,27,NA,135,36,42,31,26,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,4050,Blanket,2023-03-14,2023-03-14,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Doha (Sharan),NA,NA,SY02,SY0203,SY020304,C1515,NA,NA,Maqbarat Matinli Camp,NA,36.595739,36.930648,Multipurpose - One time,NA,134,NA,670,179,208,152,131,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,20100,Blanket,2023-03-14,2023-03-14,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Mashaala,NA,NA,SY02,SY0203,SY020304,C1520,NA,NA,Zahrit Alrabie Camp,NA,36.578595,36.929945,Multipurpose - One time,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,Blanket,2023-03-14,2023-03-14,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Afrin,Hawa (Afrin),NA,marrak Qibar / مقابل مفرق قيبار,SY02,SY0203,SY020300,C1362,NA,CP001832,Qibar Camp ,NA,36.523217,36.911209,Multipurpose - One time,NA,1,NA,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,150,Blanket,2023-03-14,2023-03-14,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qatmet Efrin,NA,NA,SY02,SY0203,SY020304,C1524,NA,NA,Al Qadour Camp,NA,36.587216,36.963116,Multipurpose - One time,NA,16,NA,80,21,25,18,16,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,2400,Blanket,2023-03-15,2023-03-15,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qatmet Efrin,NA,Salat Alzuhur / صالة الزهور,SY02,SY0203,SY020304,C1524,NA,CP001442,Alzuhur Camp,NA,36.587216,36.963116,Multipurpose - One time,NA,73,NA,365,97,113,83,72,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,10950,Blanket,2023-03-15,2023-03-15,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
GOAL,BHA,Completed,Aleppo,Afrin,Sharan,Qatmet Efrin,NA,Salat Sywar / صالة سيوار,SY02,SY0203,SY020304,C1524,NA,CP001443,Alsywar  Camp,NA,36.587216,36.963116,Multipurpose - One time,NA,73,NA,365,97,113,83,72,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,Local money trader,NA,USD,150,NA,1,1,150,10950,Blanket,2023-03-15,2023-03-15,NA,2023-03-31,GOAL,GOAL (GOAL),Cash Response,4ws
