hub,intervention_type,donor,report_date,distribution_date,planned_implemented,implementing_partner,activity,regularity,duration_assistance,quantity,unit,families,beneficiaries,rapid_assessment,governorate,district,sub_district,community,village_camps,camp_name,reception_centre_name,admin1pcode,admin2pcode,admin3pcode,admin4pcode,longitude_x,latitude_y,location_pcode,abbreviation
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,128,640,Yes,Aleppo,Afrin,Jandairis,Jandairis,In the Camp,المحلق الغربي,NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,30,150,Yes,Aleppo,Afrin,Jandairis,Jandairis,In the Camp,الحشمة,NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,44,220,Yes,Aleppo,Afrin,Jandairis,Jandairis,In the Camp,النادي,NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,57,285,Yes,Aleppo,Afrin,Jandairis,Jandairis,In the Camp,أبناء جنديرس,NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,75,375,Yes,Aleppo,Afrin,Jandairis,Jandairis,In the Camp,النصر,NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,60,300,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,مخيم تجمع السلام,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,75,375,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,حديقة النيروز,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,50,250,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,مخيم الاحمدي,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,57,285,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,الاحرار,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,40,200,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,جانب مركز ثقافي,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,100,500,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,جانب مشفى ابن سينا,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,70,350,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,صالة عفرين ياشباب,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,275,1375,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,مدرسة السواقة,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,218,1090,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع أهل الشام يسار مطعم حبأ,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,137,685,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع أهل الشام ترندة جامع عمر بن الخطاب,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,113,565,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,شارع الملاهي +كراج الملاهي,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,100,500,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,الأشرفية جانب صالة وقف الديانة,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,80,400,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,أهل الميادين,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,140,700,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع حديقة الفردوس,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,57,285,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,كرم الزيتون,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,36,180,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,أهالي مديرا,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,25,125,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع الغواطنة المحمودية جانب المغسلة,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,60,300,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,جنوب العاصمة + جربا,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,85,425,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع الوليد شارع شرقية,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,250,1250,Yes,Aleppo,A'zaz,A'zaz,Azaz,In the Camp,مركز إيواء الشبيبة,NA,SY02,SY0204,SY020400,C1564,37.04316,36.584872,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,105,525,Yes,Aleppo,A'zaz,A'zaz,Azaz,In the Camp,مركز إيواء خلف فرن الذرة/تآلف الخير1,NA,SY02,SY0204,SY020400,C1564,37.04316,36.584872,NA,IhsanRD
NWS,Earthquake,GOAL,2023-03-12T00:00:00Z,2023-04-05T00:00:00Z,Planned,Ihsan for Relief and Development,Cash Response,One Off Distribution,30,150,USD,90,450,Yes,Aleppo,A'zaz,A'zaz,Azaz,In the Camp,مركز إيواء الجديدة,NA,SY02,SY0204,SY020400,C1564,37.04316,36.584872,NA,IhsanRD
NWS,Earthquake,Private donor,2023-03-27T00:00:00Z,2023-04-15T00:00:00Z,Planned,Ghiras Al Nahda (GAN),Cash Response,One Off Distribution,1,150,USD,300,1500,Yes,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Village,NA,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,GAN
NWS,Earthquake,Private donor,2023-03-27T00:00:00Z,2023-04-15T00:00:00Z,Planned,Ghiras Al Nahda (GAN),Cash Response,One Off Distribution,1,150,USD,310,1550,Yes,Aleppo,Afrin,Jandairis,Jandairis,In the Village,NA,NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,GAN
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,46,230,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Faheel Alez / فحيل العز,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,59,295,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Al Gadakah / الغدقة,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,13,65,N/A,Idleb,Idleb,Maaret Tamsrin,Hazano,In the Camp,البركات,NA,SY07,SY0700,SY070005,C3944,36.713577,36.089778,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,116,580,N/A,Idleb,Idleb,Maaret Tamsrin,Hazano,In the Camp,بلدة حزانو,NA,SY07,SY0700,SY070005,C3944,36.713577,36.089778,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,29,145,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Ajaj / عجاج,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,26,130,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al Taawun(Kelly) / التعاون(كللي),NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,CP001964,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,22,110,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Muzun / مزن,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,CP000591,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,21,105,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al Sultan(Kelly) / السلطان(كللي),NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,15,75,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Hazarin / حزارين,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,15,75,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Atta alkhair / عطاء الخير,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,14,70,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Al Saleem / السليم,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,13,65,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Jabal Kelly / جبل كللي,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,CP001163,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,12,60,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Ebin Othman / ابن عثمان,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,12,60,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Dar Alkiram(Kelly) / دار الكرام(كللي),NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,10,50,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,الصداقه/بسقلا,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,10,50,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Alhwary / الهواري,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,10,50,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,قنسرين العيس,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,74,370,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,بلده كللى,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,21,105,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,kfrewyd Al_mahaba / كفر عويد المحبة,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,11,55,N/A,Idleb,Idleb,Maaret Tamsrin,Kelly,In the Camp,Shqaiq Alnuman / شقائق النعمان,NA,SY07,SY0700,SY070005,C3949,36.69463,36.108118,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,26,130,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Ebad Alrahman / عباد الرحمن,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,15,75,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Sheer Mghar / شير مغار,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,15,75,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Nasaem Alsham / نسائم الشام,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,11,55,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Baskala / بسقلا,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,11,55,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Kun Amalan / كن أملا,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,12,60,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,كفرنبل بالكفير,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,11,55,N/A,Idleb,Harim,Dana,Babisqa,In the Camp,Al-Mousa / الموسى,NA,SY07,SY0703,SY070301,C6755,36.689505,36.216388,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,42,210,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Jabal Alzawya(Alkanjo) / جبل الزاوية (الكنجو),NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,38,190,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Al Imdad / الامداد,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,24,120,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Al Diaa 2 / الضياء 2,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,19,95,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Alpir(Sarmada) / البير(سرمدا),NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,17,85,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Al Khan / الخان,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,15,75,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Islamuna 2 / إسلامنا 2,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,11,55,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Al Kurah / القرى,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,11,55,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,النهضة 1,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,10,50,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Baraem Abi Alfedaa / براعم ابي الفداء,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,17,85,N/A,Idleb,Harim,Dana,Sarmada,In the Camp,Alwasitah / الوسيطه,NA,SY07,SY0703,SY070301,C4121,36.723929,36.186604,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,43,215,N/A,Idleb,Harim,Dana,Kafr Deryan,In the Camp,بلده كفردريان,NA,SY07,SY0703,SY070301,C4132,36.666375,36.174632,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,13,65,N/A,Idleb,Harim,Dana,Kafr Deryan,In the Camp,Kafr Deryan Janobi / كفر دريان جنوبي,NA,SY07,SY0703,SY070301,C4132,36.666375,36.174632,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,12,60,N/A,Idleb,Harim,Dana,Kafr Deryan,In the Camp,Al Naqier / النقير,NA,SY07,SY0703,SY070301,C4132,36.666375,36.174632,CP000956,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,13,65,N/A,Idleb,Harim,Qourqeena,Kafr Aruq,In the Camp,ريف المعرة الشرقي,NA,SY07,SY0703,SY070304,C4172,36.655729,36.121068,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,35,175,N/A,Aleppo,Jebel Saman,Atareb,Babka,In the Camp,سنابل الكمونة,NA,SY02,SY0200,SY020001,C1021,36.753668,36.14206,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,27,135,N/A,Aleppo,Jebel Saman,Atareb,Babka,In the Camp,Al Kalamoun / القلمون,NA,SY02,SY0200,SY020001,C1021,36.753668,36.14206,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,24,120,N/A,Aleppo,Jebel Saman,Atareb,Babka,In the Camp,التويم,NA,SY02,SY0200,SY020001,C1021,36.753668,36.14206,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,29,145,N/A,Aleppo,Jebel Saman,Atareb,Babka,In the Camp,دنينز 200,NA,SY02,SY0200,SY020001,C1021,36.753668,36.14206,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,26,130,N/A,Aleppo,Jebel Saman,Atareb,Babka,In the Camp,الخيرات,NA,SY02,SY0200,SY020001,C1021,36.753668,36.14206,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,23,115,N/A,Aleppo,Jebel Saman,Atareb,Babka,In the Camp,الحرمين,NA,SY02,SY0200,SY020001,C1021,36.753668,36.14206,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,20,100,N/A,Aleppo,Jebel Saman,Atareb,Babka,In the Camp,المنى,NA,SY02,SY0200,SY020001,C1021,36.753668,36.14206,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,10,50,N/A,Aleppo,Jebel Saman,Atareb,Babka,In the Camp,البرج2,NA,SY02,SY0200,SY020001,C1021,36.753668,36.14206,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,140,700,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع الوفا,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,20,100,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,مخيم كراج السرفيس (تجمع أبناء جبل الزاوية),NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,65,325,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع صالة خيرات الشام,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,40,200,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,مركز ام فيدان,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,70,350,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,صيوان حوران,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
NWS,Earthquake,ECHO,2023-03-10T00:00:00Z,NA,Planned,Shafak Organization (SO),Cash Response,One Off Distribution,30,150,USD,68,340,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Camp,تجمع الحديقة خلف مجمع الخير,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,SO
